,fid,교육시설_sum,근린생활시설_sum,문화시설_sum,숙박시설_sum,업무시설_sum,의료시설_sum,주거시설_sum,판매시설_sum,공원_distance,대학교_distance,버스_distance,지하철_distance,거주인구,도로길이,경사도_mean
740,3195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.18420800033823,3806.5683031408826,577.5927649315449,726.4314120860012,6725.732,0.0,7.5
741,3194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.0464380426192,3904.817436933593,633.8854652492297,770.7832624593452,6725.732,0.0,6.0
742,3193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.1105133994139,4003.153262871964,649.0620149078155,824.9308626549747,3669.111,106.20236675747024,8.5
743,3192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.6230946240489,4101.569545584806,638.9912767435511,887.0822215997027,3669.111,0.0,13.0
744,3199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.9024607529486,3414.588259061288,397.9575095527552,573.859893975727,6725.732,0.0,7.75
745,3198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.8185149726025,3512.413771805111,472.04438486656966,629.2357451195189,6725.732,0.0,8.5
746,3197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.8801422068133,3610.358415833495,507.166828914047,654.728637115617,6725.732,0.0,9.333333333333334
747,3196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420.34378724080335,3708.4127518587175,534.2432703060175,693.7565887891803,6725.732,0.0,7.75
748,3459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,222.44014275270416,3761.5202112415054,438.0330867138721,522.3051573326258,9782.353,0.0,9.333333333333334
749,3458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.3153499574287,3860.9158710108727,499.1616905561885,604.5942727773588,9782.353,0.0,9.75
750,3457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408.47675679526935,3960.3419410331417,571.3594880832885,691.5675343783505,6725.732,0.0,9.4
751,3456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.1753857099644,4059.796187031816,650.9537610076541,781.6629306627907,6725.732,0.0,11.5
752,3463,6084.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.46654498049733,3364.295569700517,307.2309150782566,319.1787501188967,9782.353,104.51947362393368,4.5
753,3462,8677.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.2370969446897,3463.541870679335,345.9795265084678,338.53682412617934,9782.353,108.88126808377572,5.75
754,3461,8677.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.02462009072272,3562.83030230891,370.5317228801073,383.8478223006664,9782.353,0.0,7.0
755,3460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.19634742631433,3662.157437849494,393.171005846382,447.2929495471028,9782.353,0.0,8.5
756,3467,919.54,0.0,0.0,0.0,0.0,0.0,51057.296,0.0,139.51066290804275,2967.816179647989,110.15895671942631,314.28689906753254,42207.692,260.3102402297071,3.0
757,3466,0.0,0.0,0.0,0.0,0.0,0.0,39028.82,0.0,237.93880621176032,3066.8503439266087,199.32447997401547,378.5559890254828,25995.0225,242.7371379115216,3.0
758,3465,0.0,0.0,0.0,0.0,0.0,0.0,28865.01,0.0,279.08699591959754,3165.9452066228555,233.18852341400904,369.337851980851,9782.353,105.84216209912913,3.5
759,3464,1223.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.6476638139816,3265.0952411985054,290.46323875860224,330.3677199723017,9782.353,210.7282633998812,4.333333333333333
760,3471,0.0,14108.79,0.0,820.92,0.0,0.0,1445.82,0.0,74.79948590490626,2572.42665341629,217.5473479523505,347.3633622384245,3669.111,260.6553245442159,1.0
761,3470,0.0,4876.79,0.0,0.0,0.0,0.0,15898.04,0.0,167.35422125261874,2671.145370300499,222.1450007199292,291.8736988581362,3669.111,250.49026341811395,1.0
762,3469,0.0,589.5,0.0,0.0,0.0,0.0,38026.58,0.0,71.82969441683755,2769.955984269932,130.1693983226653,264.0436792560112,3669.111,342.61137770078983,0.5
763,3468,7745.2,0.0,0.0,0.0,0.0,0.0,9902.68,0.0,48.077384472026495,2868.848999819432,67.37658143747886,272.48436805672173,22938.4015,250.83558920901345,1.5
764,3475,0.0,0.0,0.0,0.0,0.0,0.0,12033.56,0.0,187.2422213214141,2178.720430293045,227.2151679846248,361.6344731386986,3669.111,478.6787040901987,0.5
765,3474,0.0,0.0,0.0,0.0,0.0,0.0,21929.2456,0.0,214.3415103113475,2276.941361050596,238.08139722945367,456.05988266929046,3669.111,201.0423910712744,0.5
766,3473,0.0,2057.76,0.0,0.0,0.0,0.0,52870.7372,0.0,132.04332749008424,2375.310731966996,269.3902083887667,501.60041620684257,3669.111,425.1808890856544,1.0
767,3472,0.0,5816.66,0.0,0.0,0.0,0.0,39840.6997,0.0,38.92648978494951,2473.8108352465247,223.4928088356864,419.68108436838537,3669.111,282.9816395288193,1.5
768,3479,0.0,1678.11,0.0,0.0,0.0,0.0,9752.2,5876.52,236.68512560231264,1787.8099324861307,63.984738708247455,148.0999850725245,3186.9935,557.6045597051814,0.5
769,3478,0.0,347.35,0.0,0.0,0.0,0.0,10671.94,0.0,157.77572083403084,1885.1801370685057,152.3600697653978,138.36649002492717,3669.111,607.691675411558,1.0
770,3477,0.0,6269.44,0.0,0.0,0.0,0.0,8107.04,0.0,117.33016029673524,1982.812095772774,193.397125790387,190.67466180190624,3669.111,384.6510007401156,1.0
771,3476,0.0,0.0,0.0,0.0,0.0,0.0,15528.12,0.0,150.4639955994895,2080.668961785531,238.33550117388447,271.23463800536683,3669.111,398.8158281005228,1.0
772,3483,0.0,4855.72,0.0,0.0,0.0,0.0,1095.08,0.0,224.91078635481315,1402.035595538306,109.01981249700418,306.91156409174147,2704.876,394.73742309487193,0.333333333333333
773,3482,0.0,4639.26,0.0,0.0,0.0,0.0,612.3,0.0,189.26778386294697,1497.7797407730673,63.21080233174048,260.53593855062337,2704.876,412.1188983870738,0.5
774,3481,0.0,6237.23,0.0,749.72,5909.29,0.0,6529.77,0.0,202.63165535634548,1594.0465350903723,16.113474690090758,248.1191335333808,2704.876,251.2490169941437,0.5
775,3480,0.0,4811.74,0.0,0.0,0.0,0.0,8078.72,0.0,257.4815392470512,1690.7467059384728,28.19015548979968,211.4752626290247,3186.9935,198.068857790276,0.5
776,3487,712.36,1632.36,0.0,0.0,0.0,0.0,9833.24,0.0,421.0615501124026,1027.20060492545,76.78101279692737,632.0255218161032,2704.876,0.0,1.0
777,3486,0.0,6204.392,0.0,378.21,0.0,0.0,7897.6,0.0,413.0616716148596,1119.2774319575672,129.2003934035253,541.4250448074799,2704.876,42.274036839491046,0.5
778,3485,0.0,9213.43,0.0,378.21,0.0,0.0,13481.5,0.0,374.3121452833476,1212.6098795835303,167.42871694285063,454.7810023601824,2704.876,254.22255056241352,0.5
779,3484,0.0,13218.65,0.0,0.0,0.0,0.0,56.2,0.0,292.1425870783932,1306.9289704831947,99.79437742425544,374.8470396266224,2704.876,425.687657403725,0.333333333333333
780,3491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.5965707115736,681.5982464007072,227.4403316651671,1012.2823741552276,2704.876,0.0,1.5
781,3490,0.0,414.38,0.0,0.0,0.0,0.0,0.0,0.0,563.3033487107926,763.031849035069,191.1024919436559,915.6423842071764,2704.876,0.0,1.5
782,3489,0.0,1175.1,0.0,0.0,0.0,0.0,2102.42,0.0,500.6377812745048,848.4449889267876,203.25127786697965,819.8086414126387,2704.876,22.0086728818072,1.666666666666667
783,3488,0.0,350.9,0.0,0.0,1733.03,0.0,12719.39,0.0,451.62548290703774,936.7497313958464,118.52319817335602,725.1008918486766,2704.876,121.2508608746066,1.5
784,3495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.5944770305747,440.4646085320457,417.6510416631226,1403.5571746695944,2704.876,0.0,0.5
785,3494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,786.6622103127665,481.3014135995263,429.1535561647729,1305.2427609879996,2704.876,0.0,0.0
786,3493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.1838686104154,537.859548154427,377.0233059825992,1207.2052226965411,2704.876,0.0,0.5
787,3492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,675.165501085396,605.7512689178985,294.8523496186087,1109.5179567443895,2704.876,0.0,1.5
788,3499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1173.1613348797016,493.39617790711696,285.43381021186497,1798.6738650559623,2704.876,0.0,0.5
789,3498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1088.4915116279426,448.4220266154388,273.3361479510861,1699.68060152601,2704.876,0.0,1.0
790,3497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1006.6379135762284,422.7584451923564,296.5682076648165,1600.8124448572455,2704.876,0.0,1.0
791,3496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.3457718665,419.9606594109431,348.12729866027934,1502.0940989372752,2704.876,0.0,1.0
792,3502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1317.4280847516727,700.3651849625099,470.90451712455126,2096.2269490762583,2704.876,87.22948710491394,0.5
793,3501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0647697700867,623.0203267549474,393.6898109519525,1996.9612690928925,2704.876,40.927121359172894,1.0
794,3500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1257.786856892412,552.9892641272392,328.9865232840324,1897.7726577562685,2704.876,0.0,0.5
795,3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.8492175212837,5747.008566276206,1380.735728665944,2423.5574807074263,3669.111,51.65736507289362,0.0
796,3526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743.7899980261948,5846.8574329135645,1465.9108164557497,2523.164618602897,3669.111,0.0,0.0
797,3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1315.071904682311,5347.669453482799,1066.1032919159327,2025.5157801853,3669.111,0.0,0.5
798,3530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1397.029801791538,5447.4951589326365,1139.754437041662,2124.9573059769546,3669.111,0.0,0.0
799,3529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1481.205687160215,5547.327130588144,1217.170481031308,2224.448873794912,3669.111,0.0,0.0
800,3528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1567.2422200217145,5647.16503611913,1297.6777868352874,2323.9840566323205,3669.111,114.2533815524758,0.0
801,3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9510692881934,4948.436877932394,828.6850984031379,1628.4333896712262,3669.111,0.0,0.5
802,3534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.464419867802,5048.233651555008,877.0310817574649,1727.5778498256468,3669.111,0.0,0.5
803,3533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1159.6798753015405,5148.03829927114,933.620854437206,1826.815538929069,3669.111,0.0,0.5
804,3532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1235.773373174186,5247.850371828621,997.0517221941795,1926.1320470824608,3669.111,0.0,0.5
805,3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.2582868079159,4549.338887614465,746.2301536754175,1233.2373043082855,3669.111,0.0,0.5
806,3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.4247482190015,4649.098872157154,747.8800349281837,1331.7675163170554,3669.111,258.43219735716,1.0
