대여소번호,공원_distance,대학교_distance,지하철_distance,버스_distance,경사도_mean,거주인구,도로길이,sum,LUM,일별대여평균이용량
259.0,513.893329543487,2900.78456470047,48.354558773147296,7.38250583554752,1.0,30828,848.168453277471,26770.67,0.46396375024005004,71.95342465753424
500.0,92.1988251304101,409.117382896183,110.188995080014,72.88810771881941,2.0,39611,967.415997723519,43699.75,0.45725490159780274,65.4068493150685
3534.0,138.168387585321,694.618323410554,103.918666871182,127.077330048436,0.0,29555,1241.8813482548,85032.66,0.5953076975754841,69.72876712328767
703.0,193.52775308446095,2697.35946363818,59.616940057751,51.46451365284351,0.5,15656,683.20493048192,171261.94,0.20528238554206693,79.38767123287671
1209.0,282.727943317667,2382.59139077882,48.0270744017551,223.312115329786,0.0,18131,380.25673898862,60991.28,0.3259230081180822,87.26712328767124
358.0,305.527980372662,584.979231060103,292.841027355521,31.7044173592453,1.5,11957,1363.56613629167,48127.27,0.5970243365943564,57.656164383561645
1961.0,277.916419966441,2262.23685601065,58.94429217503679,84.3356114886125,0.5,35344,130.97810741380698,305934.25,0.0,79.22876712328767
525.0,70.4122461471268,191.752797771924,424.62194459088,47.4370808866679,4.6,16847,714.3025772107691,12940.35,0.18183332837092375,67.9931506849315
2002.0,152.79079435711,1008.14653099275,66.7413231822068,32.1946233594693,2.5,16412,521.492351815907,47207.47,0.2979323052365608,84.93698630136986
211.0,454.931017856277,3083.17761160716,77.76835738282371,86.42724420382099,0.0,15710,405.358275754632,116376.67,0.21637046234494808,69.16164383561645
1295.0,266.243979823492,2795.4469241933302,170.631857228434,73.7621203949553,0.333333333333333,24052,314.19741201525,243460.86,0.0,81.58904109589041
589.0,227.841708374762,1683.6171818018302,77.24509407130259,49.8319437172637,0.0,5813,826.0466538454609,43423.89,0.5312218044594218,71.77260273972603
623.0,88.4530819029789,309.536878489294,719.267624017211,42.0089315644602,2.6,23123,1071.54018053416,30474.32,0.3294680115068561,55.71643835616438
592.0,363.694113698996,97.7684845464957,668.443621907643,414.85656710428594,2.0,19541,0.0,52286.77,0.0,49.41369863013698
419.0,111.052715341363,2474.99220863417,123.965430549418,119.719150748757,1.33333333333333,21620,515.96814884074,0.0,0.0,65.0068493150685
2622.0,736.103582082501,370.598325290312,30.1829499925262,41.0429205109519,0.5,8350,191.26214018679295,38896.126,0.36642071520323394,85.36027397260274
415.0,231.38449784960704,2302.38540442482,332.727580011359,87.4807800496554,0.5,16382,604.26437888862,71663.43000000001,0.2163774556268652,59.32054794520548
361.0,217.572091613956,1067.52831299305,82.3691158938492,98.5194003666345,0.7142857142857142,10888,918.33527419929,145190.41999999998,0.469474090723411,65.77945205479452
568.0,109.514966501811,1662.74675505483,484.747239847325,24.814133316631104,2.0,44591,996.798466439334,54150.310000000005,0.2256106314960445,67.66986301369863
107.0,229.41659356432203,987.672312028859,608.746035290565,21.6923743399951,0.0,27324,766.6743531703,75799.375,0.6498042475018581,62.345205479452055
512.0,175.569301745023,819.1165400126131,258.621065116126,116.324659398174,0.5,7032,894.3831748362179,27648.03,0.5144873512732707,67.96027397260274
1009.0,176.724252440376,2205.06225745659,63.70731541559,145.884845800697,0.5,35529,645.195823986241,52084.509999999995,0.34142595175420065,78.65753424657534
311.0,121.960259278168,974.243436636985,212.626642702248,60.27822526621821,0.75,3704,456.025636753439,92645.66,0.09213855453728109,63.46438356164384
646.0,160.591574255414,1176.7064786347698,52.132920631785794,109.247449061843,0.5,26025,793.897068931865,86698.19,0.2652039481425067,72.52328767123288
212.0,491.994733523713,3224.0724929845696,70.69985810780291,106.254907463421,0.0,15710,398.36556256122,65326.5,0.43564545026331586,57.55890410958904
228.0,318.082060473629,3077.16163756005,99.662636858069,34.863779258796704,0.5,13280,982.837316866294,66896.94,0.7010781215145935,75.61506849315069
409.0,422.585236068111,3007.7905697692,591.90102103781,67.7890208908551,1.0,16382,189.173023014214,261026.50000000003,0.3929445865040334,58.25479452054795
262.0,93.9323981765023,2872.51766788667,540.458543814428,92.0352570290732,0.5,17300,639.108325356095,109704.1,0.40293166224229543,65.08356164383562
383.0,245.494049526564,1671.09769285986,125.928476207322,169.036135760137,0.5,10281,912.34902132086,51217.62,0.5891961513005801,56.963013698630135
634.0,422.3469483218991,206.161844339277,328.482600070421,48.4532940603028,1.5,12333,808.0647692307609,49969.130000000005,0.4540943458534266,63.12328767123287
154.0,293.147031427106,2115.6841786681603,346.13836395657603,41.176475203809,2.0,20616,991.807263529303,54440.839,0.5683911297006161,62.327397260273976
2173.0,193.307211616002,2741.53715922025,647.156519164719,41.729548292227705,1.5,30615,1027.2019917469502,45240.07000000001,0.4474329055927235,76.76986301369863
704.0,269.919237696753,2523.41244215856,311.99883925132,73.8881212828091,0.0,42387,651.606938571645,54176.56,0.6787956466097432,67.1041095890411
1050.0,303.214361015573,881.247096432323,136.952554229555,49.09367598707729,1.0,11969,499.845624121724,50041.020000000004,0.33328501149941353,75.25479452054795
1608.0,145.180455801489,919.420756156558,97.5862931001872,16.9496593765992,1.0,19215,542.519796500008,48597.484,0.40497066768421,78.52602739726028
117.0,159.585063253864,678.13255038292,314.905913987908,79.156148617639,1.8333333333333304,41783,1099.20817252389,35340.76,0.298976261490963,70.86027397260274
914.0,475.260416172015,1114.73636432041,39.0102566708025,40.7290432261708,2.75,21326,1124.52542678498,30773.67,0.3468021887026179,71.36164383561643
128.0,161.838347277041,578.088017534593,63.25514939144529,44.949699571184205,3.6666666666666696,44435,1070.92497708401,122524.82,0.5108860901994658,50.365753424657534
585.0,27.445145159682102,1967.69344835574,863.720815760149,49.91136889424379,0.0,7724,1351.0206414420695,37283.181,0.4365246642097771,60.704109589041096
418.0,360.991701664257,2385.31186253347,134.935716117731,173.533514695099,1.16666666666667,21620,147.11442509534402,0.0,0.0,66.28630136986301
513.0,254.702244021572,1161.80751788093,236.418739818058,54.5098304826954,0.0,12845,983.743320951873,17910.61,0.23603352227076996,59.68219178082192
126.0,182.654012485015,315.298269912539,332.514265780317,19.251493733849895,4.625,9624,722.608774676763,68014.03,0.31979554213813827,48.99041095890411
3511.0,282.271132500456,990.786863457518,153.094468961857,73.6424416072189,2.4,7593,453.823984640373,4308.7300000000005,0.4589157857025451,78.14520547945206
146.0,85.6697676348047,380.565338009815,41.2906696673198,32.499881891618,1.0,21897,445.682687155941,226464.84,0.4495340530745249,62.16164383561644
175.0,142.548135741021,714.545046468759,1670.63218375494,33.8131413100563,4.0,34360,1282.33975264268,21140.97,0.23683361663125896,58.51780821917808
1212.0,229.527776275001,2758.9229179562103,68.6750559229946,22.6873541595002,1.0,23422,634.734780817231,24396.3,0.5007508338276163,55.06849315068493
342.0,56.4048460099767,121.154382315427,289.712426155507,127.320168432889,1.5,4439,512.1074940050939,41913.28999999999,0.7327432738812929,53.83835616438356
103.0,184.985191556427,1397.70967296046,144.504576402559,16.1600621573041,0.5,28989,835.105489259069,56455.78,0.5249312758388845,55.69178082191781
584.0,86.9451400792646,356.205140616362,180.206775570472,114.121295635541,2.0,32518,1231.97935885599,49568.22,0.4400659218725901,52.97397260273973
1985.0,232.894336710908,2173.49407230349,701.705294601905,103.870117413251,0.5,16777,634.035009607427,87025.09099999999,0.4309445288564955,57.983561643835614
1625.0,82.4920893159952,1445.45475029598,111.073269973002,63.3546207182675,1.0,19999,1189.43099201261,142561.0,0.09130059716373456,71.97671232876712
3508.0,204.357501671354,632.1042098208529,599.4931758428891,70.4415804514892,0.5,43731,1174.45656714818,73944.47899999999,0.5898520577051921,49.87671232876713
1112.0,586.636048976654,2528.2814311429,439.229796141132,181.060613205408,0.5,22639,380.285097063686,24428.8,0.0,73.83424657534246
1251.0,203.99699518135,2562.0204657419,87.97171139535351,187.619554283867,0.5,32748,783.660717574407,43294.21000000001,0.5262616433755186,59.30684931506849
1044.0,201.513355472462,3040.75317519941,23.8922660498956,8.40010668512977,0.5,48923,717.356668710084,106426.70000000001,0.5354403403887015,69.98630136986301
551.0,135.206330211805,1374.58672519116,551.509134056465,58.1365350269524,0.666666666666667,15101,642.2735211661441,145637.06,0.391002455281172,57.90547945205479
316.0,116.827814216224,691.540890908777,103.516146799937,38.0144868527733,0.5,3674,536.878988020267,175921.61899999998,0.0,53.0986301369863
1211.0,267.73757272033697,2224.4640721702103,531.4113750563649,94.1136046854862,1.0,38399,600.549563988069,61603.98,0.42913332882234295,64.05342465753425
2620.0,301.622915536002,1975.1106739413,690.7437060195759,40.2972287438084,1.0,30501,659.280019239555,41166.04,0.707024438879013,65.2972602739726
1337.0,220.823711685783,420.569149608421,257.124975914181,63.2894159317749,1.0,22547,878.971548073799,67351.38,0.3978793733337624,59.08904109589041
1019.0,222.882867236803,811.166548484585,560.097354547027,136.62892883675102,1.0,22310,825.018096707703,57312.95,0.6009608024348665,60.513698630136986
723.0,154.68877966048402,2703.05602128145,560.812595276219,96.46314034867608,0.0,15656,308.32143435980703,52117.81,0.1508682587329814,56.18630136986302
176.0,141.991243506954,121.09549490038,1307.16147297749,112.242536492976,2.5,28952,618.1092532032679,90885.31,0.33347290723250705,49.16027397260274
631.0,268.090542141208,1085.66185995773,203.294080115453,61.8038350518608,1.85714285714286,21998,1147.9924043256,56325.12,0.5594660186013551,54.47397260273973
559.0,154.770112939713,577.60145713433,95.7958608090516,16.591945504406098,1.0,7398,276.569019699835,41742.350000000006,0.38097915741089217,52.16164383561644
182.0,155.324802097093,2024.7161086077,811.031019343148,155.164432799506,2.0,21806,669.25608073961,11822.960000000001,0.20060204176067464,59.93972602739726
151.0,251.309237771168,1866.9077991986603,400.52467156845904,51.3860921628071,0.0,11406,1162.03920975752,55803.173,0.27265994970728824,56.47808219178082
302.0,112.498093007924,676.328486154789,51.1233988552437,171.561022142367,0.333333333333333,10635,757.839529791289,134363.03,0.4869697659190197,52.5027397260274
2621.0,331.76688638863203,1354.02274908591,354.519346420404,121.768304121445,0.8,24633,234.56819607951095,15699.240000000002,0.29401722970999394,70.73150684931507
283.0,335.742552961805,3532.59943607322,184.635050165556,199.926890026906,0.5,18881,712.3912847364951,37159.43,0.38190924770713297,59.61780821917808
511.0,254.466968648097,1260.12743669535,107.448086160495,64.4373907362249,0.0,8683,404.960777286678,22510.53,0.16525483355399787,47.86027397260274
1653.0,253.36171038593497,815.249131534758,231.768014215048,20.2519847626163,0.5,9674,1149.43148388279,87209.34,0.5921403671981962,66.92054794520548
2025.0,104.448858195654,828.661996810849,68.19478998879521,120.676270688564,2.85714285714286,17052,349.14616663121103,1483.64,0.2933112737827057,66.38356164383562
1925.0,21.6988278681291,81.7112601217049,442.448427971902,36.4069185832518,2.4,10653,376.03889718008105,21103.302,0.19551033696332726,66.69041095890411
240.0,246.450225053364,3191.24884576049,114.830003749668,79.3304776644318,0.0,17300,358.833702606922,87042.55,0.37524976872328175,51.43013698630137
3501.0,395.094141914988,641.990848397916,372.55029465716905,67.493485035631,1.0,45411,764.935662119631,71909.6,0.4895320039054428,53.38630136986301
275.0,233.19087325066505,2937.8873988531604,941.354072200239,52.793867161840296,0.0,11045,562.1378250640059,127150.83000000002,0.4303533725991214,53.778082191780825
1011.0,199.076457006562,1725.82616720768,269.383655951562,66.882341940416,0.0,47598,569.5676228389029,152993.1274,0.31002692341294885,56.40547945205479
147.0,59.6331348177732,443.71991309004096,33.5564559959306,42.157967970444105,1.4,21897,936.095260506644,214342.99,0.3823877050997861,55.31917808219178
104.0,141.296704031915,949.9603454825708,169.968823853465,20.1530541130206,0.75,17583,726.96816100899,228769.387,0.39823842267888176,47.46849315068493
650.0,550.452070830454,342.853062251825,625.187052896418,24.343765993232697,1.6,23013,511.208682540308,86975.264,0.2703121115683727,57.66849315068493
248.0,393.339773712687,2187.3101986443803,648.727831985281,69.1697444395084,1.0,15710,374.212214090655,101288.73,0.1814264466225626,55.82328767123288
708.0,199.171625119853,2048.19904759515,767.31306222953,35.4780946110553,0.0,21776,538.482373955594,21075.610000000004,0.5751678102465524,56.983561643835614
1503.0,150.772210259365,1065.83807137315,163.351588682978,24.928488238220503,0.5,21240,920.5868083684152,117348.98000000001,0.6018769765365424,60.07397260273972
206.0,331.52678254356005,2971.51189512304,381.915216868563,23.7489388398439,0.5,15710,295.05227162632303,99605.68,0.00598103146157505,53.15205479452055
548.0,246.428398692133,1401.18908562681,747.1943289705181,68.1090335345566,0.5,26688,721.078940696577,28007.410000000003,0.4805996081466933,51.25753424657534
3515.0,349.02893188379,1473.63572046509,248.268172643129,80.2266873006919,0.5,8683,318.960823087635,469.8,0.0,66.51917808219179
184.0,433.718216561034,1832.45891322994,376.386615513234,129.984593712221,0.5,20616,1130.84902668261,52700.61,0.432616933577714,50.09041095890411
648.0,162.534859391296,1435.93712857448,615.271761121863,23.1901064319402,0.666666666666667,32938,1151.6748637923802,78122.59,0.3514555295626606,53.59041095890411
716.0,156.60503947486998,1871.37667720851,557.621973173617,160.855677658603,0.0,22133,214.05052182689096,70469.24,0.2504875046586328,47.97123287671233
293.0,173.64062715830002,2880.63697111745,743.943121166147,54.3816361975577,1.0,40865,564.0574009957039,111437.47,0.4297569345058304,53.345205479452055
130.0,147.608002330595,537.643718646269,71.83894396233859,24.3826185258264,3.3333333333333304,44435,1107.60639390357,153241.43,0.5897530692498864,50.26712328767123
829.0,266.175404093809,2105.49956562737,808.6909009316009,175.879649660386,1.0,29574,853.605562640788,64950.53,0.2520771050257098,61.5958904109589
2619.0,230.507943291517,3614.30060175385,992.837285307095,154.4879235854,0.0,36670,719.359622888803,52852.350000000006,0.6544215083333376,54.915068493150685
263.0,283.901219122768,2615.2075328012,549.175046219323,46.416348409890205,0.5,17300,648.4711943979,85428.23999999999,0.4558879012459266,61.00684931506849
238.0,281.19030692813203,3379.64922248747,463.20409907921095,108.562726419888,0.0,52162,655.968042881001,92911.87,0.25412740324795924,41.84383561643836
312.0,156.506849043572,958.723506968636,33.0498268128558,101.661897121906,1.0,1905,512.504739402357,151889.77,0.33640582141682324,40.24246575342466
109.0,248.968564891028,609.7718707775521,253.543695306136,30.6753591754454,1.0,42585,1357.58308418852,36968.63,0.4767735816807705,45.30821917808219
1601.0,159.85853984298902,644.910410934253,133.84510597290898,11.890659541263402,0.5,28157,1232.62068732151,44671.16,0.3641138216002367,65.46438356164384
2050.0,772.841966059253,1771.6617657015302,244.467135734261,29.6616673976334,1.0,23057,600.411941777117,80065.31,0.5369751928406477,56.9027397260274
166.0,296.35214719927603,831.804700270549,647.486596874423,102.674658398234,1.0,23353,310.844403803585,74387.88,0.4266867538447933,50.96986301369863
116.0,321.899365199023,1169.8661818366802,829.203369641146,194.95328138002,1.4,30852,962.813438406871,63063.695999999996,0.24837427985924562,46.06438356164384
3520.0,262.93192233134204,657.158899378302,625.315389770125,24.3414507788305,1.0,13192,986.466334032846,51125.69,0.3717570697299714,47.12739726027397
514.0,280.987634839573,1179.6056264126598,646.5109477920649,72.81464689121451,0.0,35368,987.539263369656,21517.95,0.4832526333330002,46.98219178082192
245.0,316.598943007907,3582.24876658558,370.359360665681,48.5842165670261,0.0,33281,730.5949986259261,113203.375,0.4768878065784933,51.14246575342466
1118.0,48.2095955175136,1169.20833339685,42.9981551357394,27.6686146936264,0.5,22396,332.536761823741,123549.26999999999,0.5921613444330821,67.20821917808219
1197.0,249.746568089633,1258.9084002002498,245.558418456609,168.916471316649,0.0,22639,579.470452199366,0.0,0.0,57.99452054794521
1663.0,236.782049689281,171.711776072381,588.328162787796,57.5014807817733,2.0,11201,850.452421200919,54418.17,0.38500621488581227,53.42876712328767
257.0,381.094165589979,3459.51408379615,412.048715807236,30.6988601588224,0.5,20471,1142.35670775352,35922.619999999995,0.4614631645356981,58.22876712328768
1020.0,144.254043971812,1040.81902267303,601.0251926763269,118.234975200763,1.0,10404,815.4710722404379,76540.1,0.5374640300665531,54.26301369863014
346.0,570.249857781301,1227.0382095415,248.571977935293,89.09944796991459,0.5,13688,779.012619210846,191955.67,0.41372918369783473,44.6958904109589
2262.0,408.297259149139,1801.2009635739605,449.784409839383,42.2418220777769,0.0,14034,395.24092370235,48666.98,0.20452584058418777,61.57534246575342
1243.0,430.848475359029,2893.94916254039,253.603685044346,359.215470745444,0.5,17896,310.690727000507,45181.19,0.0,50.75479452054795
186.0,261.623858011042,2841.6369804537,456.328605776168,272.86810091472,1.0,21620,383.67776324521697,20514.585,0.20763779558757986,66.33972602739726
1149.0,199.187144202297,2229.62129474638,150.43475954821997,102.414328719875,1.0,21002,584.613666666947,0.0,0.0,71.06164383561644
438.0,115.566678848848,2251.36570201262,330.91734839486696,15.5635273112466,3.5714285714285694,32323,1249.1976332184,31896.879999999997,0.07321854495478437,47.93013698630137
816.0,215.521717652411,1788.62809934058,120.382516280425,77.48972191981599,1.2,12769,901.633242827682,80495.52,0.4828631137970464,50.271232876712325
1673.0,225.81493182544895,642.4865876171029,132.506881657949,71.53544254867471,0.0,26067,734.523647358522,220573.89,0.5715371760564236,60.99589041095891
574.0,419.2374138755381,1288.99380604975,71.030597639079,64.7400043687459,1.25,34432,486.35259264105497,31050.825,0.6068680467815677,48.606849315068494
1008.0,172.430046623994,2098.0897018514497,81.8637470480866,22.5429795151963,0.5,41704,931.702226920322,133170.06,0.6009882015707383,60.13972602739726
1611.0,95.34557648836773,434.8675634539141,566.837430854596,35.394412988199704,0.5,34528,356.20613624073303,17941.309999999998,0.3207135589847355,58.46438356164384
131.0,205.176804298687,1154.3057597461,132.792821101346,36.313217575169794,0.833333333333333,22307,1211.59872610639,32706.370000000003,0.45408600923518244,55.23698630136986
334.0,311.636150409349,501.28922486556,111.88870675298,56.46171646141379,0.5,3674,1053.47362090079,93056.18,0.7304624471482002,42.62602739726027
1637.0,183.954150557918,652.1403319129099,185.470043008947,29.630773658758898,0.0,26067,602.802869047271,92374.87,0.6196046380862367,58.00410958904109
108.0,267.649595503766,667.825408034508,564.417892896054,94.8353260035503,1.33333333333333,17583,852.394379982716,41672.18,0.5255001089775932,43.45205479452055
1616.0,261.356517246474,906.579107962724,141.172791320998,15.8381447456023,0.0,24453,313.177574588158,81796.51000000001,0.053611971906865244,58.6013698630137
1403.0,345.57885890226305,1131.75555916725,84.4489740878966,31.517548539855,0.0,23434,1051.36365268626,68990.56,0.2879264126609042,49.73287671232877
287.0,21.8352308048684,3285.7223805926697,348.01169888828497,99.8931160455198,0.5,18881,1270.469190612,80773.43,0.44876581184796693,43.05479452054794
913.0,151.69594112028798,703.335126667551,464.307408494756,109.080587816762,0.5,39420,599.183070022228,131897.59,0.6154475161299566,57.05205479452055
540.0,395.081731953256,597.1772053370549,144.771556494106,77.44483362515079,0.75,20070,1198.19074055565,52879.71,0.5555689448674699,43.57671232876712
614.0,202.236247722564,1231.8084559553802,345.84268145941803,91.70262924127952,1.0,17481,1040.24187800523,36637.259999999995,0.6499604319291323,44.87260273972603
1166.0,107.577455498456,1333.72690670339,611.2138563887551,54.075451919776,0.0,13733,393.207920927045,81092.75,0.09813564368363677,55.96712328767124
393.0,578.2568671031939,1112.23465810863,145.633057660974,66.7639302586092,0.5,13688,736.1719325300529,45334.41,0.5375515046029333,46.95890410958904
1321.0,747.665095711022,623.97664943502,310.279388489192,98.6121931050772,1.25,20341,522.39375024512,50997.6,0.6333659853712457,50.08904109589041
1636.0,195.580447158923,238.183236211698,560.362148750377,52.6890784679066,0.5,16393,513.213597895025,62661.97,0.4407814052948554,53.62465753424657
825.0,914.228870748369,999.479787873042,512.846575919022,47.7220528767112,3.4,6924,1192.38595938986,16419.65,0.5495311297835536,59.23698630136986
2613.0,394.7931947612551,3086.57886653228,682.776126628111,521.436961838648,0.333333333333333,34391,314.713375726818,70725.31,0.0,61.03150684931507
2107.0,154.134107671896,1834.33050000238,903.441515805201,5.59174334339478,3.6666666666666696,14530,1306.4883952047198,33517.369999999995,0.38150192304109837,53.12876712328767
633.0,455.745013302038,1158.02152205029,179.510463555554,52.60875219690389,0.5,22040,760.974640979498,96871.92,0.45884902375191794,42.484931506849314
613.0,229.87528953078,1364.41753835821,143.041131833374,67.45962698586911,0.0,23070,1297.30666172532,85467.82999999999,0.5379649014114253,42.95068493150685
641.0,203.041073985643,1729.43707525586,49.7735019383096,39.2082613058299,0.5,24021,817.859961789994,45931.59,0.1267248884747183,47.136986301369866
549.0,371.937156438602,1217.31172661697,52.063109997789,47.1292232594043,1.0,20336,550.726962910998,50136.020000000004,0.6668685725004861,48.01917808219178
412.0,565.667951631595,2908.7735331910103,705.776534886696,61.3515859804671,5.77777777777778,16382,495.955667780142,184866.07,0.20582514572529767,41.773972602739725
3514.0,339.109371579813,1868.3246808655103,520.210152209257,13.7838892863921,2.5,21521,920.9264135974248,42524.88,0.4897536101269712,45.66301369863014
1010.0,413.279272507771,1773.57164687159,396.617581283096,78.0269675311006,0.5,47179,617.105395089119,106237.98999999999,0.5815458765751592,51.69315068493151
1354.0,798.1307156089371,390.46356972001297,24.5690750290799,31.839246452923103,3.0,44224,723.965705139064,92091.61,0.19147790150479485,44.38767123287671
124.0,381.936371988143,318.418516966575,139.70815568039,84.6728551425722,2.625,21714,613.3554984586341,34243.53,0.5207007755710429,39.62465753424657
417.0,155.387181013851,2134.43944811865,198.754869869533,22.5486811803665,0.666666666666667,38002,705.636336799709,0.0,0.0,42.68219178082192
1173.0,170.248138552707,855.159255604333,578.418597436828,100.855344160282,1.0,42305,724.2877936941189,46917.57000000001,0.4886995166662474,58.76301369863014
347.0,417.921205894128,1046.28253712705,21.92144404136,36.3032735187616,2.25,3479,1058.9454776393,85721.79,0.3406001287163874,37.51917808219178
1668.0,36.5484185808619,388.826573528367,138.178204064144,56.9532247356861,0.5,32299,518.095698256274,25909.899999999998,0.22570879470370586,48.83698630136986
521.0,46.9135124254014,742.265010161889,248.628982044452,75.1852894700059,1.5,21406,757.7855400683949,57107.346,0.5403946552366009,43.28904109589041
1167.0,546.690098994884,1249.67467945543,746.6087051962339,23.902148267744497,1.0,18246,389.65697408150703,71075.12,0.49523407479687026,52.54931506849315
123.0,80.7572977617208,354.223829062734,667.358356519835,52.4995547856371,3.0,17254,1466.97948010344,39489.51,0.21364277904732454,47.98630136986301
203.0,288.930317487271,2591.57105749674,73.2974975156433,70.3224845102047,0.0,15710,357.67885266959604,164844.5,0.25681760278029336,43.656164383561645
