대여소번호,총대여건수,총반납건수,총이용량,19년도총이용량,20년도총이용량,유지기간,일별평균이용량,일별대여평균이용량,일별반납평균이용량
310.0,16653.0,13200.0,29853.0,16331.0,13522.0,730.0,40.894520547945206,22.812328767123287,18.08219178082192
311.0,46329.0,32781.0,79110.0,45147.0,33963.0,730.0,108.36986301369863,63.464383561643835,44.90547945205479
312.0,29377.0,25810.0,55187.0,39266.0,15921.0,730.0,75.5986301369863,40.24246575342466,35.35616438356164
314.0,20681.0,17725.0,38406.0,24240.0,14166.0,730.0,52.61095890410959,28.33013698630137,24.28082191780822
316.0,38762.0,34811.0,73573.0,43468.0,30105.0,730.0,100.78493150684932,53.0986301369863,47.68630136986302
318.0,11543.0,10790.0,22333.0,12047.0,10286.0,730.0,30.59315068493151,15.812328767123288,14.780821917808218
320.0,22041.0,20060.0,42101.0,24173.0,17928.0,730.0,57.672602739726024,30.193150684931506,27.47945205479452
321.0,19209.0,17540.0,36749.0,21223.0,15526.0,730.0,50.34109589041096,26.313698630136987,24.027397260273972
322.0,12148.0,9922.0,22070.0,13224.0,8846.0,730.0,30.232876712328768,16.64109589041096,13.591780821917808
324.0,20471.0,20362.0,40833.0,25662.0,15171.0,730.0,55.93561643835616,28.042465753424658,27.893150684931506
326.0,29021.0,22760.0,51781.0,28864.0,22917.0,730.0,70.93287671232876,39.75479452054795,31.17808219178082
327.0,23558.0,22188.0,45746.0,26811.0,18935.0,730.0,62.66575342465753,32.271232876712325,30.394520547945206
328.0,21280.0,18910.0,40190.0,25793.0,14397.0,730.0,55.054794520547944,29.15068493150685,25.904109589041095
329.0,26928.0,26297.0,53225.0,32775.0,20450.0,730.0,72.91095890410959,36.88767123287671,36.02328767123288
331.0,19270.0,18162.0,37432.0,20088.0,17344.0,156.0,239.94871794871796,123.52564102564102,116.42307692307692
332.0,13589.0,12621.0,26210.0,13607.0,12603.0,730.0,35.9041095890411,18.615068493150684,17.28904109589041
334.0,31117.0,30246.0,61363.0,38781.0,22582.0,730.0,84.05890410958904,42.62602739726027,41.43287671232877
335.0,22432.0,21298.0,43730.0,27039.0,16691.0,730.0,59.9041095890411,30.72876712328767,29.175342465753424
336.0,13179.0,11682.0,24861.0,14227.0,10634.0,730.0,34.056164383561644,18.053424657534247,16.002739726027396
337.0,7978.0,7309.0,15287.0,8928.0,6359.0,730.0,20.94109589041096,10.92876712328767,10.012328767123288
338.0,23295.0,21061.0,44356.0,28500.0,15856.0,730.0,60.76164383561644,31.910958904109588,28.850684931506848
339.0,20837.0,18204.0,39041.0,23037.0,16004.0,730.0,53.48082191780822,28.543835616438358,24.936986301369863
340.0,27906.0,26482.0,54388.0,30552.0,23836.0,730.0,74.5041095890411,38.227397260273975,36.276712328767125
341.0,21018.0,18006.0,39024.0,23642.0,15382.0,730.0,53.45753424657534,28.791780821917808,24.665753424657535
342.0,39302.0,38546.0,77848.0,47210.0,30638.0,730.0,106.64109589041095,53.83835616438356,52.8027397260274
344.0,16363.0,15211.0,31574.0,21259.0,10315.0,730.0,43.25205479452055,22.415068493150685,20.836986301369862
345.0,20056.0,18236.0,38292.0,23861.0,14431.0,730.0,52.45479452054794,27.473972602739725,24.980821917808218
346.0,32628.0,33371.0,65999.0,41101.0,24898.0,730.0,90.40958904109588,44.6958904109589,45.71369863013699
347.0,27389.0,24020.0,51409.0,34334.0,17075.0,730.0,70.42328767123287,37.51917808219178,32.9041095890411
348.0,17193.0,11952.0,29145.0,15348.0,13797.0,730.0,39.92465753424658,23.552054794520547,16.372602739726027
349.0,14381.0,12543.0,26924.0,14228.0,12696.0,730.0,36.88219178082192,19.7,17.182191780821917
351.0,14550.0,12423.0,26973.0,14549.0,12424.0,730.0,36.94931506849315,19.931506849315067,17.017808219178082
352.0,6290.0,3276.0,9566.0,5881.0,3685.0,730.0,13.104109589041096,8.616438356164384,4.487671232876712
353.0,13128.0,11616.0,24744.0,13719.0,11025.0,730.0,33.895890410958906,17.983561643835618,15.912328767123288
354.0,16771.0,13931.0,30702.0,16686.0,14016.0,730.0,42.057534246575344,22.973972602739725,19.083561643835615
355.0,21804.0,19018.0,40822.0,26808.0,14014.0,730.0,55.92054794520548,29.86849315068493,26.052054794520547
356.0,21423.0,19133.0,40556.0,25855.0,14701.0,730.0,55.556164383561644,29.346575342465755,26.20958904109589
358.0,42089.0,40677.0,82766.0,58189.0,24577.0,730.0,113.37808219178082,57.656164383561645,55.721917808219175
359.0,19715.0,19288.0,39003.0,23999.0,15004.0,730.0,53.42876712328767,27.006849315068493,26.421917808219177
361.0,48019.0,48390.0,96409.0,55493.0,40916.0,730.0,132.06712328767122,65.77945205479452,66.28767123287672
362.0,27886.0,26895.0,54781.0,29172.0,25609.0,730.0,75.04246575342465,38.2,36.842465753424655
363.0,28553.0,29163.0,57716.0,33825.0,23891.0,730.0,79.06301369863014,39.11369863013699,39.94931506849315
364.0,14711.0,12281.0,26992.0,17445.0,9547.0,730.0,36.97534246575343,20.15205479452055,16.823287671232876
367.0,17649.0,15238.0,32887.0,16812.0,16075.0,730.0,45.05068493150685,24.176712328767124,20.873972602739727
368.0,18078.0,18204.0,36282.0,21024.0,15258.0,730.0,49.701369863013696,24.764383561643836,24.936986301369863
369.0,25968.0,18400.0,44368.0,26723.0,17645.0,730.0,60.778082191780825,35.57260273972603,25.205479452054796
370.0,25687.0,21395.0,47082.0,21898.0,25184.0,730.0,64.4958904109589,35.18767123287671,29.30821917808219
371.0,12190.0,11757.0,23947.0,15119.0,8828.0,730.0,32.8041095890411,16.698630136986303,16.105479452054794
372.0,15564.0,14780.0,30344.0,17637.0,12707.0,730.0,41.56712328767123,21.32054794520548,20.246575342465754
373.0,2997.0,2392.0,5389.0,2753.0,2636.0,730.0,7.382191780821918,4.105479452054794,3.276712328767123
374.0,19423.0,18470.0,37893.0,21156.0,16737.0,730.0,51.90821917808219,26.606849315068494,25.301369863013697
375.0,21269.0,21105.0,42374.0,23858.0,18516.0,730.0,58.04657534246575,29.135616438356163,28.910958904109588
378.0,26531.0,25593.0,52124.0,30755.0,21369.0,730.0,71.40273972602739,36.343835616438355,35.058904109589044
379.0,19174.0,19162.0,38336.0,20891.0,17445.0,730.0,52.515068493150686,26.265753424657536,26.24931506849315
380.0,17172.0,15605.0,32777.0,18840.0,13937.0,730.0,44.9,23.523287671232875,21.376712328767123
381.0,3508.0,1949.0,5457.0,3129.0,2328.0,730.0,7.475342465753425,4.8054794520547945,2.66986301369863
382.0,11515.0,11421.0,22936.0,13256.0,9680.0,730.0,31.41917808219178,15.773972602739725,15.645205479452056
383.0,41583.0,37285.0,78868.0,48582.0,30286.0,730.0,108.03835616438356,56.963013698630135,51.07534246575342
384.0,8858.0,8289.0,17147.0,9145.0,8002.0,730.0,23.48904109589041,12.134246575342466,11.354794520547944
385.0,27219.0,25687.0,52906.0,30611.0,22295.0,730.0,72.47397260273972,37.28630136986301,35.18767123287671
387.0,17275.0,14615.0,31890.0,17793.0,14097.0,730.0,43.68493150684932,23.664383561643834,20.02054794520548
388.0,13446.0,13823.0,27269.0,16811.0,10458.0,730.0,37.35479452054795,18.41917808219178,18.935616438356163
389.0,19547.0,18448.0,37995.0,24553.0,13442.0,730.0,52.04794520547945,26.776712328767122,25.27123287671233
390.0,24507.0,23025.0,47532.0,26366.0,21166.0,730.0,65.11232876712329,33.57123287671233,31.541095890410958
391.0,11269.0,9439.0,20708.0,12837.0,7871.0,730.0,28.367123287671234,15.436986301369863,12.93013698630137
393.0,34280.0,32910.0,67190.0,37301.0,29889.0,730.0,92.04109589041096,46.95890410958904,45.082191780821915
394.0,9511.0,8402.0,17913.0,11454.0,6459.0,86.0,208.2906976744186,110.59302325581395,97.69767441860465
395.0,17209.0,16730.0,33939.0,17712.0,16227.0,730.0,46.49178082191781,23.573972602739726,22.91780821917808
397.0,12931.0,11590.0,24521.0,15644.0,8877.0,730.0,33.59041095890411,17.713698630136985,15.876712328767123
398.0,20720.0,19828.0,40548.0,24709.0,15839.0,730.0,55.54520547945206,28.383561643835616,27.161643835616438
399.0,9152.0,5959.0,15111.0,6834.0,8277.0,730.0,20.7,12.536986301369863,8.163013698630136
400.0,17619.0,15972.0,33591.0,20458.0,13133.0,730.0,46.015068493150686,24.135616438356163,21.87945205479452
401.0,16193.0,15413.0,31606.0,17803.0,13803.0,730.0,43.295890410958904,22.182191780821917,21.113698630136987
402.0,17929.0,15954.0,33883.0,18590.0,15293.0,730.0,46.415068493150685,24.56027397260274,21.854794520547944
403.0,14134.0,7245.0,21379.0,13351.0,8028.0,730.0,29.286301369863015,19.361643835616437,9.924657534246576
405.0,12406.0,12276.0,24682.0,14600.0,10082.0,730.0,33.81095890410959,16.994520547945207,16.816438356164383
406.0,12018.0,10778.0,22796.0,13334.0,9462.0,730.0,31.22739726027397,16.46301369863014,14.764383561643836
407.0,15814.0,14819.0,30633.0,18494.0,12139.0,730.0,41.963013698630135,21.663013698630138,20.3
408.0,17896.0,17018.0,34914.0,22371.0,12543.0,730.0,47.827397260273976,24.515068493150686,23.312328767123287
409.0,42526.0,45865.0,88391.0,55481.0,32910.0,730.0,121.08356164383562,58.25479452054795,62.82876712328767
410.0,7783.0,5993.0,13776.0,8507.0,5269.0,730.0,18.87123287671233,10.661643835616438,8.20958904109589
411.0,21071.0,22320.0,43391.0,24414.0,18977.0,730.0,59.43972602739726,28.864383561643837,30.575342465753426
412.0,30495.0,29930.0,60425.0,36124.0,24301.0,730.0,82.77397260273973,41.773972602739725,41.0
413.0,12745.0,10447.0,23192.0,13637.0,9555.0,730.0,31.76986301369863,17.458904109589042,14.310958904109588
414.0,23959.0,23855.0,47814.0,27251.0,20563.0,730.0,65.4986301369863,32.820547945205476,32.678082191780824
415.0,43304.0,36904.0,80208.0,49909.0,30299.0,730.0,109.87397260273973,59.320547945205476,50.553424657534244
416.0,17209.0,8075.0,25284.0,16091.0,9193.0,730.0,34.635616438356166,23.573972602739726,11.061643835616438
417.0,31158.0,24202.0,55360.0,32017.0,23343.0,730.0,75.83561643835617,42.68219178082192,33.153424657534245
418.0,48389.0,48654.0,97043.0,51318.0,45725.0,730.0,132.93561643835616,66.28630136986301,66.64931506849315
419.0,47455.0,42438.0,89893.0,52442.0,37451.0,730.0,123.14109589041095,65.0068493150685,58.134246575342466
420.0,23801.0,18853.0,42654.0,20065.0,22589.0,730.0,58.43013698630137,32.604109589041094,25.826027397260273
421.0,49943.0,50937.0,100880.0,65459.0,35421.0,730.0,138.1917808219178,68.41506849315068,69.77671232876712
422.0,8114.0,7412.0,15526.0,11708.0,3818.0,730.0,21.268493150684932,11.115068493150686,10.153424657534247
424.0,7883.0,5924.0,13807.0,7675.0,6132.0,730.0,18.913698630136988,10.7986301369863,8.115068493150686
425.0,9127.0,8902.0,18029.0,9406.0,8623.0,730.0,24.697260273972603,12.502739726027396,12.194520547945206
426.0,21205.0,21658.0,42863.0,23600.0,19263.0,730.0,58.71643835616438,29.04794520547945,29.66849315068493
427.0,20420.0,19838.0,40258.0,20912.0,19346.0,730.0,55.14794520547945,27.972602739726028,27.175342465753424
428.0,10675.0,9414.0,20089.0,10404.0,9685.0,730.0,27.519178082191782,14.623287671232877,12.895890410958904
429.0,3177.0,2226.0,5403.0,3107.0,2296.0,730.0,7.401369863013699,4.352054794520548,3.0493150684931507
430.0,10305.0,9752.0,20057.0,10073.0,9984.0,730.0,27.475342465753425,14.116438356164384,13.35890410958904
431.0,40474.0,36518.0,76992.0,42057.0,34935.0,98.0,785.6326530612245,413.0,372.6326530612245
432.0,13388.0,11146.0,24534.0,17178.0,7356.0,730.0,33.608219178082194,18.339726027397262,15.26849315068493
433.0,25293.0,23811.0,49104.0,28317.0,20787.0,730.0,67.26575342465753,34.64794520547945,32.61780821917808
434.0,4270.0,697.0,4967.0,2934.0,2033.0,730.0,6.804109589041096,5.8493150684931505,0.9547945205479452
435.0,6558.0,6103.0,12661.0,7273.0,5388.0,730.0,17.343835616438355,8.983561643835616,8.360273972602739
436.0,9113.0,4273.0,13386.0,8203.0,5183.0,730.0,18.336986301369862,12.483561643835616,5.853424657534247
437.0,19725.0,18527.0,38252.0,21910.0,16342.0,730.0,52.4,27.02054794520548,25.37945205479452
438.0,34989.0,32254.0,67243.0,38553.0,28690.0,730.0,92.11369863013698,47.93013698630137,44.18356164383562
439.0,33103.0,33855.0,66958.0,32157.0,34801.0,730.0,91.72328767123288,45.346575342465755,46.37671232876713
440.0,12825.0,11840.0,24665.0,9096.0,15569.0,517.0,47.70793036750484,24.806576402321085,22.901353965183752
446.0,9627.0,8889.0,18516.0,9643.0,8873.0,730.0,25.364383561643837,13.187671232876712,12.176712328767124
447.0,1666.0,1174.0,2840.0,2229.0,611.0,63.0,45.07936507936508,26.444444444444443,18.634920634920636
449.0,2578.0,1299.0,3877.0,1353.0,2524.0,730.0,5.310958904109589,3.5315068493150683,1.7794520547945205
450.0,15340.0,12411.0,27751.0,16583.0,11168.0,730.0,38.015068493150686,21.013698630136986,17.0013698630137
451.0,6635.0,3624.0,10259.0,6897.0,3362.0,730.0,14.053424657534247,9.08904109589041,4.964383561643835
452.0,11899.0,10639.0,22538.0,13322.0,9216.0,730.0,30.873972602739727,16.3,14.573972602739726
453.0,18466.0,16677.0,35143.0,21136.0,14007.0,730.0,48.14109589041096,25.295890410958904,22.845205479452055
454.0,19876.0,18253.0,38129.0,22237.0,15892.0,730.0,52.23150684931507,27.22739726027397,25.004109589041096
455.0,10925.0,10298.0,21223.0,11068.0,10155.0,730.0,29.072602739726026,14.965753424657533,14.106849315068493
456.0,15465.0,14871.0,30336.0,15618.0,14718.0,730.0,41.556164383561644,21.184931506849313,20.37123287671233
457.0,13928.0,13216.0,27144.0,15478.0,11666.0,730.0,37.18356164383562,19.07945205479452,18.104109589041094
458.0,28795.0,23861.0,52656.0,26505.0,26151.0,730.0,72.13150684931507,39.445205479452056,32.68630136986302
461.0,19112.0,16743.0,35855.0,21853.0,14002.0,730.0,49.11643835616438,26.18082191780822,22.935616438356163
462.0,2310.0,1498.0,3808.0,2470.0,1338.0,560.0,6.8,4.125,2.675
464.0,9219.0,7753.0,16972.0,5586.0,11386.0,503.0,33.74155069582505,18.32803180914513,15.41351888667992
465.0,1271.0,574.0,1845.0,144.0,1701.0,407.0,4.533169533169533,3.1228501228501226,1.4103194103194103
500.0,47747.0,47087.0,94834.0,59788.0,35046.0,730.0,129.9095890410959,65.4068493150685,64.5027397260274
501.0,25651.0,21248.0,46899.0,26450.0,20449.0,730.0,64.24520547945205,35.13835616438356,29.106849315068494
502.0,188782.0,201692.0,390474.0,199340.0,191134.0,730.0,534.8958904109589,258.6054794520548,276.2904109589041
505.0,61562.0,60566.0,122128.0,76162.0,45966.0,730.0,167.2986301369863,84.33150684931506,82.96712328767123
506.0,8031.0,8026.0,16057.0,9245.0,6812.0,730.0,21.995890410958904,11.001369863013698,10.994520547945205
507.0,23890.0,24203.0,48093.0,29145.0,18948.0,730.0,65.88082191780822,32.726027397260275,33.154794520547945
508.0,23018.0,20775.0,43793.0,23006.0,20787.0,730.0,59.99041095890411,31.53150684931507,28.458904109589042
509.0,53876.0,54825.0,108701.0,61258.0,47443.0,730.0,148.9054794520548,73.8027397260274,75.1027397260274
510.0,23864.0,23739.0,47603.0,23432.0,24171.0,730.0,65.2095890410959,32.69041095890411,32.51917808219178
511.0,34938.0,34440.0,69378.0,44680.0,24698.0,730.0,95.03835616438356,47.86027397260274,47.178082191780824
512.0,49611.0,47391.0,97002.0,53924.0,43078.0,730.0,132.8794520547945,67.96027397260274,64.91917808219178
513.0,43568.0,42600.0,86168.0,49429.0,36739.0,730.0,118.03835616438356,59.68219178082192,58.35616438356164
514.0,34297.0,34311.0,68608.0,41070.0,27538.0,730.0,93.98356164383561,46.98219178082192,47.0013698630137
515.0,17539.0,17834.0,35373.0,18917.0,16456.0,730.0,48.45616438356164,24.026027397260275,24.43013698630137
516.0,20988.0,20868.0,41856.0,24972.0,16884.0,730.0,57.33698630136986,28.75068493150685,28.586301369863012
518.0,16814.0,15854.0,32668.0,19058.0,13610.0,730.0,44.75068493150685,23.03287671232877,21.71780821917808
519.0,15947.0,12891.0,28838.0,17514.0,11324.0,730.0,39.50410958904109,21.845205479452055,17.65890410958904
520.0,13849.0,12793.0,26642.0,16077.0,10565.0,730.0,36.49589041095891,18.971232876712328,17.524657534246575
521.0,31601.0,31210.0,62811.0,36441.0,26370.0,730.0,86.04246575342465,43.28904109589041,42.75342465753425
522.0,5651.0,5658.0,11309.0,6675.0,4634.0,730.0,15.491780821917809,7.741095890410959,7.750684931506849
523.0,2023.0,940.0,2963.0,1685.0,1278.0,730.0,4.058904109589041,2.771232876712329,1.2876712328767124
524.0,7405.0,6342.0,13747.0,7201.0,6546.0,730.0,18.83150684931507,10.143835616438356,8.687671232876712
525.0,49635.0,48074.0,97709.0,57850.0,39859.0,730.0,133.84794520547945,67.9931506849315,65.85479452054794
526.0,19711.0,18990.0,38701.0,24231.0,14470.0,730.0,53.015068493150686,27.0013698630137,26.013698630136986
529.0,23495.0,18327.0,41822.0,24743.0,17079.0,730.0,57.29041095890411,32.18493150684932,25.105479452054794
530.0,27253.0,27277.0,54530.0,27519.0,27011.0,730.0,74.6986301369863,37.33287671232877,37.365753424657534
533.0,7981.0,9707.0,17688.0,9849.0,7839.0,730.0,24.23013698630137,10.932876712328767,13.297260273972602
534.0,6268.0,5851.0,12119.0,7286.0,4833.0,730.0,16.601369863013698,8.586301369863014,8.015068493150684
535.0,11580.0,8031.0,19611.0,11336.0,8275.0,730.0,26.864383561643837,15.863013698630137,11.001369863013698
536.0,16905.0,17131.0,34036.0,18716.0,15320.0,730.0,46.62465753424657,23.15753424657534,23.46712328767123
537.0,24778.0,23276.0,48054.0,25875.0,22179.0,730.0,65.82739726027397,33.942465753424656,31.884931506849316
538.0,16047.0,14733.0,30780.0,18311.0,12469.0,730.0,42.16438356164384,21.982191780821918,20.182191780821917
539.0,28084.0,28869.0,56953.0,30006.0,26947.0,730.0,78.01780821917808,38.47123287671233,39.54657534246575
540.0,31811.0,33035.0,64846.0,39788.0,25058.0,730.0,88.83013698630137,43.57671232876712,45.25342465753425
542.0,34250.0,35920.0,70170.0,37876.0,32294.0,730.0,96.12328767123287,46.917808219178085,49.205479452054796
543.0,22723.0,22152.0,44875.0,29658.0,15217.0,120.0,373.9583333333333,189.35833333333332,184.6
544.0,18449.0,18402.0,36851.0,17775.0,19076.0,730.0,50.48082191780822,25.27260273972603,25.208219178082192
546.0,25333.0,25202.0,50535.0,29661.0,20874.0,730.0,69.22602739726027,34.702739726027396,34.52328767123288
548.0,37418.0,33752.0,71170.0,39760.0,31410.0,730.0,97.4931506849315,51.25753424657534,46.23561643835617
549.0,35054.0,36598.0,71652.0,39358.0,32294.0,730.0,98.15342465753425,48.01917808219178,50.134246575342466
551.0,42271.0,42097.0,84368.0,47694.0,36674.0,730.0,115.57260273972602,57.90547945205479,57.66712328767123
552.0,13224.0,13254.0,26478.0,14877.0,11601.0,730.0,36.271232876712325,18.115068493150684,18.156164383561645
553.0,19460.0,20660.0,40120.0,19748.0,20372.0,730.0,54.95890410958904,26.65753424657534,28.301369863013697
555.0,13214.0,13413.0,26627.0,17784.0,8843.0,730.0,36.47534246575343,18.101369863013698,18.373972602739727
556.0,3103.0,2951.0,6054.0,3015.0,3039.0,730.0,8.293150684931506,4.250684931506849,4.042465753424658
557.0,18649.0,18931.0,37580.0,22397.0,15183.0,730.0,51.47945205479452,25.546575342465754,25.932876712328767
558.0,26402.0,24254.0,50656.0,30391.0,20265.0,730.0,69.3917808219178,36.16712328767123,33.224657534246575
559.0,38078.0,38505.0,76583.0,45919.0,30664.0,730.0,104.90821917808219,52.16164383561644,52.74657534246575
560.0,24486.0,24912.0,49398.0,28581.0,20817.0,730.0,67.66849315068494,33.54246575342466,34.12602739726027
561.0,27034.0,25625.0,52659.0,27784.0,24875.0,730.0,72.13561643835617,37.032876712328765,35.102739726027394
562.0,18678.0,19143.0,37821.0,22781.0,15040.0,730.0,51.80958904109589,25.586301369863012,26.223287671232878
563.0,30903.0,35515.0,66418.0,38856.0,27562.0,730.0,90.98356164383561,42.33287671232877,48.65068493150685
564.0,2145.0,1441.0,3586.0,1733.0,1853.0,730.0,4.912328767123288,2.9383561643835616,1.973972602739726
565.0,78175.0,83498.0,161673.0,76774.0,84899.0,730.0,221.46986301369864,107.08904109589041,114.38082191780822
567.0,50709.0,43627.0,94336.0,55798.0,38538.0,730.0,129.22739726027396,69.46438356164384,59.76301369863014
568.0,49399.0,50271.0,99670.0,55360.0,44310.0,730.0,136.53424657534248,67.66986301369863,68.86438356164383
569.0,4747.0,4226.0,8973.0,4888.0,4085.0,730.0,12.291780821917808,6.502739726027397,5.789041095890411
571.0,21597.0,19692.0,41289.0,28423.0,12866.0,730.0,56.56027397260274,29.584931506849315,26.975342465753425
572.0,8914.0,4889.0,13803.0,7620.0,6183.0,730.0,18.90821917808219,12.210958904109589,6.697260273972603
573.0,28487.0,28213.0,56700.0,33541.0,23159.0,730.0,77.67123287671232,39.02328767123288,38.64794520547945
574.0,35483.0,25629.0,61112.0,34869.0,26243.0,730.0,83.71506849315068,48.606849315068494,35.108219178082194
575.0,5932.0,6177.0,12109.0,6264.0,5845.0,730.0,16.587671232876712,8.126027397260273,8.461643835616439
576.0,25279.0,26810.0,52089.0,26975.0,25114.0,730.0,71.35479452054794,34.62876712328767,36.726027397260275
577.0,27745.0,30162.0,57907.0,33234.0,24673.0,730.0,79.32465753424657,38.00684931506849,41.31780821917808
578.0,24883.0,25530.0,50413.0,29795.0,20618.0,730.0,69.05890410958904,34.086301369863016,34.97260273972603
579.0,23176.0,21936.0,45112.0,27257.0,17855.0,730.0,61.797260273972604,31.747945205479454,30.04931506849315
581.0,12454.0,12939.0,25393.0,11674.0,13719.0,730.0,34.78493150684932,17.06027397260274,17.724657534246575
582.0,24137.0,24266.0,48403.0,27527.0,20876.0,730.0,66.3054794520548,33.06438356164384,33.24109589041096
583.0,317792.0,187486.0,505278.0,218286.0,286992.0,914.0,1719.118865396069,1081.2309708159619,637.8878945801072
584.0,38671.0,32505.0,71176.0,44190.0,26986.0,730.0,97.5013698630137,52.97397260273973,44.52739726027397
585.0,44314.0,44539.0,88853.0,50297.0,38556.0,730.0,121.71643835616439,60.704109589041096,61.012328767123286
586.0,12371.0,11879.0,24250.0,12855.0,11395.0,730.0,33.21917808219178,16.946575342465753,16.27260273972603
587.0,22349.0,22103.0,44452.0,23627.0,20825.0,730.0,60.893150684931506,30.615068493150684,30.278082191780822
589.0,52394.0,52119.0,104513.0,57407.0,47106.0,730.0,143.16849315068492,71.77260273972603,71.3958904109589
590.0,49680.0,51314.0,100994.0,75631.0,25363.0,730.0,138.34794520547945,68.05479452054794,70.2931506849315
591.0,11208.0,12327.0,23535.0,19510.0,4025.0,730.0,32.23972602739726,15.353424657534246,16.886301369863013
592.0,36072.0,39205.0,75277.0,57331.0,17946.0,730.0,103.11917808219178,49.413698630136984,53.705479452054796
593.0,35376.0,37265.0,72641.0,38521.0,34120.0,98.0,741.234693877551,360.9795918367347,380.2551020408163
594.0,8887.0,10096.0,18983.0,10928.0,8055.0,730.0,26.004109589041096,12.173972602739726,13.830136986301369
600.0,3655.0,3172.0,6827.0,2915.0,3912.0,730.0,9.352054794520548,5.006849315068493,4.345205479452055
601.0,14314.0,13444.0,27758.0,15348.0,12410.0,730.0,38.02465753424657,19.60821917808219,18.416438356164385
602.0,57538.0,65328.0,122866.0,68923.0,53943.0,730.0,168.3095890410959,78.81917808219178,89.4904109589041
604.0,14182.0,14310.0,28492.0,15138.0,13354.0,730.0,39.03013698630137,19.427397260273974,19.602739726027398
605.0,18561.0,18795.0,37356.0,21186.0,16170.0,730.0,51.172602739726024,25.426027397260274,25.746575342465754
606.0,13463.0,14782.0,28245.0,12646.0,15599.0,730.0,38.69178082191781,18.442465753424656,20.24931506849315
607.0,13734.0,15559.0,29293.0,14803.0,14490.0,730.0,40.12739726027397,18.813698630136987,21.313698630136987
608.0,5003.0,4971.0,9974.0,6238.0,3736.0,730.0,13.663013698630136,6.853424657534247,6.80958904109589
609.0,31790.0,30686.0,62476.0,33983.0,28493.0,730.0,85.58356164383562,43.54794520547945,42.035616438356165
610.0,13046.0,11761.0,24807.0,12722.0,12085.0,730.0,33.98219178082192,17.87123287671233,16.110958904109587
612.0,29024.0,28540.0,57564.0,31700.0,25864.0,730.0,78.85479452054794,39.75890410958904,39.0958904109589
613.0,31354.0,31594.0,62948.0,37492.0,25456.0,730.0,86.23013698630137,42.95068493150685,43.27945205479452
614.0,32757.0,30378.0,63135.0,37200.0,25935.0,730.0,86.48630136986301,44.87260273972603,41.61369863013699
615.0,19626.0,18653.0,38279.0,19399.0,18880.0,730.0,52.43698630136986,26.884931506849316,25.552054794520547
616.0,6707.0,1952.0,8659.0,5881.0,2778.0,730.0,11.861643835616439,9.187671232876712,2.673972602739726
617.0,19066.0,19215.0,38281.0,20290.0,17991.0,730.0,52.43972602739726,26.117808219178084,26.32191780821918
621.0,6550.0,5260.0,11810.0,7254.0,4556.0,730.0,16.17808219178082,8.972602739726028,7.205479452054795
622.0,23032.0,24787.0,47819.0,27556.0,20263.0,730.0,65.5054794520548,31.55068493150685,33.95479452054794
623.0,40673.0,25650.0,66323.0,44362.0,21961.0,730.0,90.85342465753425,55.71643835616438,35.136986301369866
624.0,25813.0,27704.0,53517.0,31248.0,22269.0,730.0,73.31095890410958,35.36027397260274,37.95068493150685
625.0,28821.0,28542.0,57363.0,30782.0,26581.0,730.0,78.57945205479452,39.48082191780822,39.0986301369863
626.0,19551.0,20234.0,39785.0,19991.0,19794.0,730.0,54.5,26.78219178082192,27.71780821917808
627.0,27276.0,28642.0,55918.0,28548.0,27370.0,730.0,76.6,37.364383561643834,39.23561643835617
628.0,9082.0,8886.0,17968.0,8694.0,9274.0,730.0,24.613698630136987,12.441095890410958,12.172602739726027
630.0,30513.0,29692.0,60205.0,34165.0,26040.0,730.0,82.47260273972603,41.798630136986304,40.673972602739724
631.0,39766.0,36888.0,76654.0,42907.0,33747.0,730.0,105.0054794520548,54.47397260273973,50.53150684931507
633.0,31014.0,32615.0,63629.0,38338.0,25291.0,730.0,87.16301369863014,42.484931506849314,44.678082191780824
634.0,46080.0,46256.0,92336.0,53011.0,39325.0,730.0,126.4876712328767,63.12328767123287,63.364383561643834
635.0,29071.0,27032.0,56103.0,33181.0,22922.0,730.0,76.85342465753425,39.823287671232876,37.03013698630137
636.0,12540.0,14388.0,26928.0,15583.0,11345.0,730.0,36.88767123287671,17.17808219178082,19.70958904109589
637.0,18533.0,17260.0,35793.0,20993.0,14800.0,730.0,49.03150684931507,25.387671232876713,23.643835616438356
638.0,12251.0,13455.0,25706.0,19202.0,6504.0,730.0,35.21369863013699,16.78219178082192,18.431506849315067
639.0,21822.0,18780.0,40602.0,29822.0,10780.0,730.0,55.61917808219178,29.893150684931506,25.726027397260275
640.0,13552.0,14016.0,27568.0,14586.0,12982.0,730.0,37.76438356164383,18.564383561643837,19.2
641.0,34410.0,34140.0,68550.0,36686.0,31864.0,730.0,93.9041095890411,47.136986301369866,46.76712328767123
642.0,21833.0,20501.0,42334.0,28080.0,14254.0,196.0,215.98979591836735,111.39285714285714,104.59693877551021
643.0,23623.0,26022.0,49645.0,24544.0,25101.0,730.0,68.0068493150685,32.36027397260274,35.64657534246575
646.0,52942.0,54573.0,107515.0,54871.0,52644.0,730.0,147.28082191780823,72.52328767123288,74.75753424657535
647.0,14110.0,16141.0,30251.0,15882.0,14369.0,730.0,41.43972602739726,19.328767123287673,22.110958904109587
648.0,39121.0,38277.0,77398.0,41978.0,35420.0,730.0,106.02465753424657,53.59041095890411,52.43424657534246
